Ano Lan‡amento;Ano EmissÆo NE CCor;UO - àrgÆo M ximo C¢digo;UO - àrgÆo M ximo Nome;àrgÆo UGE - àrgÆo M ximo C¢digo;àrgÆo UGE - àrgÆo M ximo Nome;Item Informa‡Æo;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PAGOS (PROC E N PROC)
2018;2017;25000;MINISTERIO DA ECONOMIA;20000;PRESIDENCIA DA REPUBLICA;;;;;11.520.303,94
2018;2017;25000;MINISTERIO DA ECONOMIA;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;282.369,92
2018;2017;25000;MINISTERIO DA ECONOMIA;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;402.027.948,81
2018;2017;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;;0,00;;;15.518.282.499,39
2018;2017;25000;MINISTERIO DA ECONOMIA;26000;MINISTERIO DA EDUCACAO;;;;;9.741,48
2018;2017;25000;MINISTERIO DA ECONOMIA;39000;MINISTERIO DA INFRAESTRUTURA;;;;;3.670.382,31
2018;2017;25000;MINISTERIO DA ECONOMIA;40000;MINISTERIO DO TRABALHO;;;;;12.494.117,28
2018;2017;25000;MINISTERIO DA ECONOMIA;52000;MINISTERIO DA DEFESA;;;;;131.309,22
2018;2017;25000;MINISTERIO DA ECONOMIA;55000;MINISTERIO DA CIDADANIA;;;;;73.341.716,21
2018;2017;25000;MINISTERIO DA ECONOMIA;63000;ADVOCACIA-GERAL DA UNIAO;;;;;999.376,21
2018;2017;26000;MINISTERIO DA EDUCACAO;12000;JUSTICA FEDERAL;;;;;1.600,00
2018;2017;26000;MINISTERIO DA EDUCACAO;15000;JUSTICA DO TRABALHO;;;;;31.393.593,41
2018;2017;26000;MINISTERIO DA EDUCACAO;20000;PRESIDENCIA DA REPUBLICA;;;;;150,00
2018;2017;26000;MINISTERIO DA EDUCACAO;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;289.591,78
2018;2017;26000;MINISTERIO DA EDUCACAO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;2.993.520,75
2018;2017;26000;MINISTERIO DA EDUCACAO;25000;MINISTERIO DA ECONOMIA;;;;;12.793,55
2018;2017;26000;MINISTERIO DA EDUCACAO;26000;MINISTERIO DA EDUCACAO;;;;;7.274.461.942,20
2018;2017;26000;MINISTERIO DA EDUCACAO;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;4.386,38
2018;2017;26000;MINISTERIO DA EDUCACAO;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;434.564,65
2018;2017;26000;MINISTERIO DA EDUCACAO;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;11.085,15
2018;2017;26000;MINISTERIO DA EDUCACAO;36000;MINISTERIO DA SAUDE;;;;;3.058.648,94
2018;2017;26000;MINISTERIO DA EDUCACAO;42000;MINISTERIO DA CULTURA;;;;;3.540,00
2018;2017;26000;MINISTERIO DA EDUCACAO;44000;MINISTERIO DO MEIO AMBIENTE;;;;;10.570,09
2018;2017;26000;MINISTERIO DA EDUCACAO;52000;MINISTERIO DA DEFESA;;;;;29.862.553,20
2018;2017;26000;MINISTERIO DA EDUCACAO;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;3.380,76
2018;2017;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;20000;PRESIDENCIA DA REPUBLICA;;;;;868.369,32
2018;2017;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;71.055,68
2018;2017;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;753.894,55
2018;2017;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;46.189.178,57
2018;2017;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;356.733,28
2018;2017;29000;DEFENSORIA PUBLICA DA UNIAO;26000;MINISTERIO DA EDUCACAO;;;;;985.444,07
2018;2017;29000;DEFENSORIA PUBLICA DA UNIAO;29000;DEFENSORIA PUBLICA DA UNIAO;;;;;23.647.148,75
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;20000;PRESIDENCIA DA REPUBLICA;;;;;12.783.823,35
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;612.064,39
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;300,00
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;26000;MINISTERIO DA EDUCACAO;;;;;12.639.644,04
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;927.939.495,46
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;1.987,15
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;36000;MINISTERIO DA SAUDE;;;;;22.075.625,00
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;52000;MINISTERIO DA DEFESA;;;;;7.047,20
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;55000;MINISTERIO DA CIDADANIA;;;;;26.479,54
2018;2017;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;81000;MINIST. MULHER, FAMILIA E DIREITOS HUMANOS;;;;;42.557.749,99
2018;2017;32000;MINISTERIO DE MINAS E ENERGIA;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;5.085,99
2018;2017;32000;MINISTERIO DE MINAS E ENERGIA;26000;MINISTERIO DA EDUCACAO;;;;;9.455,23
2018;2017;32000;MINISTERIO DE MINAS E ENERGIA;32000;MINISTERIO DE MINAS E ENERGIA;;;;;125.758.684,17
2018;2017;32000;MINISTERIO DE MINAS E ENERGIA;52000;MINISTERIO DA DEFESA;;;;;96.522,25
2018;2017;34000;MINISTERIO PUBLICO DA UNIAO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;9.238,50
2018;2017;34000;MINISTERIO PUBLICO DA UNIAO;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;133.392,93
2018;2017;34000;MINISTERIO PUBLICO DA UNIAO;34000;MINISTERIO PUBLICO DA UNIAO;;;;;104.661.653,85
2018;2017;34000;MINISTERIO PUBLICO DA UNIAO;52000;MINISTERIO DA DEFESA;;;;;1.280.624,27
2018;2017;35000;MINISTERIO DAS RELACOES EXTERIORES;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;5.123,97
2018;2017;35000;MINISTERIO DAS RELACOES EXTERIORES;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;78.161.221,83
2018;2017;35000;MINISTERIO DAS RELACOES EXTERIORES;52000;MINISTERIO DA DEFESA;;;;;818.432,22
2018;2017;36000;MINISTERIO DA SAUDE;20000;PRESIDENCIA DA REPUBLICA;;;;;2.935.661,06
2018;2017;36000;MINISTERIO DA SAUDE;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;126.800,44
2018;2017;36000;MINISTERIO DA SAUDE;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;44.083.628,22
